id,pg,genes,uniquecontrast,logfc,pvalue,adjpval,significant,plate
851,PG_00053,G_00053,SRB-9000003.001.Pw00_vs_DMSO,-0.014791721464383172,0.32439275573014414,1.0,0,Pw00
853,PG_00054,G_00054,SRB-9000003.001.Pw00_vs_DMSO,1.7354621735157092,0.38194085103454095,1.0,0,Pw00
855,PG_00055,G_00055,SRB-9000003.001.Pw00_vs_DMSO,3.155780669373704,0.024945958819673493,0.10590348992173079,1,Pw00
857,PG_00056,G_00056,SRB-9000003.001.Pw00_vs_DMSO,-1.006334180336622,0.2706896560561759,0.41617851823515223,0,Pw00
859,PG_00057,G_00057,SRB-9000003.001.Pw00_vs_DMSO,-0.46129161193566015,0.6268306800970022,1.0,0,Pw00
861,PG_00058,G_00058,SRB-9000003.001.Pw00_vs_DMSO,1.663996703192764,0.6185941328775484,0.7567557734277961,0,Pw00
863,PG_00059,G_00059,SRB-9000003.001.Pw00_vs_DMSO,0.5983154921797215,0.345935761877463,1.0,0,Pw00
865,PG_00000,G_00000,SRB-9000003.001.Pw01_vs_DMSO,-1.185947912690594,0.5093723936247653,1.0,0,Pw01
867,PG_00001,G_00001,SRB-9000003.001.Pw01_vs_DMSO,0.040884916608504324,0.15638360830775302,0.3582154055174177,0,Pw01
869,PG_00002,G_00002,SRB-9000003.001.Pw01_vs_DMSO,0.3487812590138758,0.5308796534962262,1.0,0,Pw01
871,PG_00003,G_00003,SRB-9000003.001.Pw01_vs_DMSO,-1.4920784476768616,0.033101759650438815,0.03502584640692771,1,Pw01
873,PG_00004,G_00004,SRB-9000003.001.Pw01_vs_DMSO,0.9828178315458764,0.5468982250298369,1.0,0,Pw01
875,PG_00005,G_00005,SRB-9000003.001.Pw01_vs_DMSO,2.1033716307856807,0.5373993174431074,0.650418740689854,0,Pw01
877,PG_00006,G_00006,SRB-9000003.001.Pw01_vs_DMSO,0.8708154454391892,0.03372590367930214,0.07269378833747409,0,Pw01
879,PG_00007,G_00007,SRB-9000003.001.Pw01_vs_DMSO,-2.318989623616635,0.0110077534037944,0.015558239388382931,1,Pw01
881,PG_00008,G_00008,SRB-9000003.001.Pw01_vs_DMSO,-1.6725287691458508,0.6647237160757546,1.0,0,Pw01
883,PG_00009,G_00009,SRB-9000003.001.Pw01_vs_DMSO,-0.6393102759178796,0.8600623609660344,1.0,0,Pw01
885,PG_00010,G_00010,SRB-9000003.001.Pw01_vs_DMSO,0.05939904943380869,0.07602499182244143,0.2609327489352216,0,Pw01
887,PG_00011,G_00011,SRB-9000003.001.Pw01_vs_DMSO,-1.66430391846636,0.8292592870641082,1.0,0,Pw01
889,PG_00012,G_00012,SRB-9000003.001.Pw01_vs_DMSO,1.0757628673888227,0.12583496658464324,0.5430463991619928,0,Pw01
891,PG_00013,G_00013,SRB-9000003.001.Pw01_vs_DMSO,-0.40230197945047036,0.9426203992924694,1.0,0,Pw01
893,PG_00014,G_00014,SRB-9000003.001.Pw01_vs_DMSO,0.33747839148329123,0.9949171892758628,1.0,0,Pw01
895,PG_00015,G_00015,SRB-9000003.001.Pw01_vs_DMSO,1.7354914686751954,0.059835825391184275,0.18660094962185916,0,Pw01
897,PG_00016,G_00016,SRB-9000003.001.Pw01_vs_DMSO,-0.10040651453163757,0.616498038933367,1.0,0,Pw01
899,PG_00017,G_00017,SRB-9000003.001.Pw01_vs_DMSO,-0.07663940858328287,0.7471782070108923,1.0,0,Pw01
901,PG_00018,G_00018,SRB-9000003.001.Pw01_vs_DMSO,-1.0905589624735885,0.8711282492710324,1.0,0,Pw01
903,PG_00019,G_00019,SRB-9000003.001.Pw01_vs_DMSO,-1.554638150993002,0.556064993763938,1.0,0,Pw01
905,PG_00020,G_00020,SRB-9000003.001.Pw01_vs_DMSO,2.3622645431776017,0.1927536574734879,0.6428908628706136,0,Pw01
907,PG_00021,G_00021,SRB-9000003.001.Pw01_vs_DMSO,2.5777166084924104,0.5205627579090446,1.0,0,Pw01
909,PG_00022,G_00022,SRB-9000003.001.Pw01_vs_DMSO,0.6997928194002425,0.7280097819940096,1.0,0,Pw01
911,PG_00023,G_00023,SRB-9000003.001.Pw01_vs_DMSO,-1.2566408321610392,0.17377605601107987,0.7052292466875693,0,Pw01
913,PG_00024,G_00024,SRB-9000003.001.Pw01_vs_DMSO,-0.12301466626059647,0.9502384610292036,1.0,0,Pw01
915,PG_00025,G_00025,SRB-9000003.001.Pw01_vs_DMSO,-0.2157953274380964,0.9377667355544992,1.0,0,Pw01
917,PG_00026,G_00026,SRB-9000003.001.Pw01_vs_DMSO,-0.5718236307296329,0.0497623917844659,0.1671944081327335,0,Pw01
919,PG_00027,G_00027,SRB-9000003.001.Pw01_vs_DMSO,1.0674134824067902,0.9139182119342336,1.0,0,Pw01
921,PG_00028,G_00028,SRB-9000003.001.Pw01_vs_DMSO,0.3700094986393304,0.20130032973526976,0.6651789907649254,0,Pw01
923,PG_00029,G_00029,SRB-9000003.001.Pw01_vs_DMSO,3.4261999139050214,0.7135816619537928,1.0,0,Pw01
925,PG_00030,G_00030,SRB-9000003.001.Pw01_vs_DMSO,-2.611145603973129,0.5458982923484377,1.0,0,Pw01
927,PG_00031,G_00031,SRB-9000003.001.Pw01_vs_DMSO,-1.2770228932555496,0.8012390797445694,1.0,0,Pw01
929,PG_00032,G_00032,SRB-9000003.001.Pw01_vs_DMSO,-0.6799366709798329,0.9538655426963152,1.0,0,Pw01
931,PG_00033,G_00033,SRB-9000003.001.Pw01_vs_DMSO,-1.1576399051715653,0.6309290352665309,1.0,0,Pw01
933,PG_00034,G_00034,SRB-9000003.001.Pw01_vs_DMSO,-1.3952949136216648,0.2500642915773608,0.356947563019458,0,Pw01
935,PG_00035,G_00035,SRB-9000003.001.Pw01_vs_DMSO,-1.1351738443947488,0.7627800741640862,1.0,0,Pw01
937,PG_00036,G_00036,SRB-9000003.001.Pw01_vs_DMSO,-0.8175719070184146,0.8461618571081412,1.0,0,Pw01
939,PG_00037,G_00037,SRB-9000003.001.Pw01_vs_DMSO,-0.0018388295949226551,0.14379049597904742,0.5836710076522589,0,Pw01
941,PG_00038,G_00038,SRB-9000003.001.Pw01_vs_DMSO,0.5847635023270779,0.2790420920955398,0.4540625150317211,0,Pw01
943,PG_00039,G_00039,SRB-9000003.001.Pw01_vs_DMSO,1.930587468178938,0.6273539273127458,1.0,0,Pw01
945,PG_00040,G_00040,SRB-9000003.001.Pw01_vs_DMSO,-0.6618255920603886,0.2885221297892239,1.0,0,Pw01
947,PG_00041,G_00041,SRB-9000003.001.Pw01_vs_DMSO,-1.1756139255088636,0.6499075975680456,1.0,0,Pw01
949,PG_00042,G_00042,SRB-9000003.001.Pw01_vs_DMSO,-0.6739792140831271,0.972391237187505,1.0,0,Pw01
951,PG_00043,G_00043,SRB-9000003.001.Pw01_vs_DMSO,0.6645133165177562,0.7014299480356,1.0,0,Pw01
953,PG_00044,G_00044,SRB-9000003.001.Pw01_vs_DMSO,-1.8997169562764773,0.005686135343840182,0.012917072901338998,1,Pw01
955,PG_00045,G_00045,SRB-9000003.001.Pw01_vs_DMSO,-0.5352974686550624,0.19510977072145208,0.7344603875361048,0,Pw01
957,PG_00046,G_00046,SRB-9000003.001.Pw01_vs_DMSO,-2.304909651202551,0.1991786379575476,0.7420977031738818,0,Pw01
959,PG_00047,G_00047,SRB-9000003.001.Pw01_vs_DMSO,0.13692068245003963,0.4101197205847076,1.0,0,Pw01
961,PG_00048,G_00048,SRB-9000003.001.Pw01_vs_DMSO,-2.326892078504984,0.6913999224285285,1.0,0,Pw01
963,PG_00049,G_00049,SRB-9000003.001.Pw01_vs_DMSO,0.48212911167181155,0.9731362769134293,1.0,0,Pw01
965,PG_00050,G_00050,SRB-9000003.001.Pw01_vs_DMSO,-1.26931255383147,0.9396778775706935,1.0,0,Pw01
967,PG_00051,G_00051,SRB-9000003.001.Pw01_vs_DMSO,0.6383464219659208,0.6969005032718776,1.0,0,Pw01
969,PG_00052,G_00052,SRB-9000003.001.Pw01_vs_DMSO,-0.5237784908820975,0.5723358113483347,1.0,0,Pw01
971,PG_00053,G_00053,SRB-9000003.001.Pw01_vs_DMSO,0.9002406122443886,0.9109560767377144,1.0,0,Pw01
973,PG_00054,G_00054,SRB-9000003.001.Pw01_vs_DMSO,1.791794798925275,0.7644418274188685,1.0,0,Pw01
975,PG_00055,G_00055,SRB-9000003.001.Pw01_vs_DMSO,-1.439264274034334,0.49923209203455915,1.0,0,Pw01
977,PG_00056,G_00056,SRB-9000003.001.Pw01_vs_DMSO,1.1420001871964778,0.08329534531173471,0.164939725485957,0,Pw01
979,PG_00057,G_00057,SRB-9000003.001.Pw01_vs_DMSO,-1.7135052068476575,0.6722369377242076,1.0,0,Pw01
981,PG_00058,G_00058,SRB-9000003.001.Pw01_vs_DMSO,-0.25639595081908095,0.7255933624817005,1.0,0,Pw01
983,PG_00059,G_00059,SRB-9000003.001.Pw01_vs_DMSO,-0.6417029369703836,0.40088869814269107,0.7095090503465576,0,Pw01
985,PG_00000,G_00000,SRB-9000004.001.Pw00_vs_DMSO,3.697524022046108,0.5627720687404313,0.751565316681678,0,Pw00
987,PG_00001,G_00001,SRB-9000004.001.Pw00_vs_DMSO,-0.13519238955015833,0.8123741856891943,1.0,0,Pw00
989,PG_00002,G_00002,SRB-9000004.001.Pw00_vs_DMSO,1.226701287163042,0.31400503745627406,1.0,0,Pw00
991,PG_00003,G_00003,SRB-9000004.001.Pw00_vs_DMSO,0.15170279847679877,0.894353572296747,1.0,0,Pw00
993,PG_00004,G_00004,SRB-9000004.001.Pw00_vs_DMSO,-0.283526727973469,0.42536119752095847,0.7806423264174699,0,Pw00
995,PG_00005,G_00005,SRB-9000004.001.Pw00_vs_DMSO,0.4092287823662031,0.9686815998470097,1.0,0,Pw00
997,PG_00006,G_00006,SRB-9000004.001.Pw00_vs_DMSO,3.4527577351831598,0.012137895469824864,0.05987767769750981,1,Pw00
999,PG_00007,G_00007,SRB-9000004.001.Pw00_vs_DMSO,-0.4465254235532046,0.1820659671459161,0.5099582711210106,0,Pw00
1001,PG_00008,G_00008,SRB-9000004.001.Pw00_vs_DMSO,-0.7356829298204237,0.0029076842732931475,0.01173715783723158,0,Pw00
1003,PG_00009,G_00009,SRB-9000004.001.Pw00_vs_DMSO,2.0130287178919444,0.18129959449880823,0.2617537549797392,0,Pw00
1005,PG_00010,G_00010,SRB-9000004.001.Pw00_vs_DMSO,-2.8006431623918644,0.37306983549903894,0.8279106254510512,0,Pw00
1007,PG_00011,G_00011,SRB-9000004.001.Pw00_vs_DMSO,-0.4206795992372788,0.12419745120499763,0.4271558947876083,0,Pw00
1009,PG_00012,G_00012,SRB-9000004.001.Pw00_vs_DMSO,-1.6516687358229927,0.2790923041014654,0.9917485119629686,0,Pw00
1011,PG_00013,G_00013,SRB-9000004.001.Pw00_vs_DMSO,0.8138168953635545,0.07012397993561231,0.22096544347543087,0,Pw00
1013,PG_00014,G_00014,SRB-9000004.001.Pw00_vs_DMSO,1.044692983056462,0.4999365108747503,1.0,0,Pw00
1015,PG_00015,G_00015,SRB-9000004.001.Pw00_vs_DMSO,-2.972140744099704,0.5910028554144201,0.8337098605219501,0,Pw00
1017,PG_00016,G_00016,SRB-9000004.001.Pw00_vs_DMSO,-1.6077959220075333,0.0910105149888563,0.15764820048608774,0,Pw00
1019,PG_00017,G_00017,SRB-9000004.001.Pw00_vs_DMSO,2.7468692054518153,0.6810651174121185,1.0,0,Pw00
1021,PG_00018,G_00018,SRB-9000004.001.Pw00_vs_DMSO,-1.3945438409709605,0.16905570550282084,0.33104537058082323,0,Pw00
1023,PG_00019,G_00019,SRB-9000004.001.Pw00_vs_DMSO,1.4222848935231656,0.8489150879729481,1.0,0,Pw00
1025,PG_00020,G_00020,SRB-9000004.001.Pw00_vs_DMSO,-0.41041333184466133,0.8344964719401129,1.0,0,Pw00
1027,PG_00021,G_00021,SRB-9000004.001.Pw00_vs_DMSO,1.9331494094934056,0.3692823695417466,0.44996352696387565,0,Pw00
1029,PG_00022,G_00022,SRB-9000004.001.Pw00_vs_DMSO,-0.7306376457743112,0.08351678563876612,0.14046221640569514,0,Pw00
1031,PG_00023,G_00023,SRB-9000004.001.Pw00_vs_DMSO,0.817553982515502,0.6449007891649392,0.8898750285753897,0,Pw00
1033,PG_00024,G_00024,SRB-9000004.001.Pw00_vs_DMSO,1.4765058604414998,0.6953638365923323,1.0,0,Pw00
1035,PG_00025,G_00025,SRB-9000004.001.Pw00_vs_DMSO,1.503778595718157,0.5103571849262747,0.6793625738347636,0,Pw00
1037,PG_00026,G_00026,SRB-9000004.001.Pw00_vs_DMSO,-3.696582664401679,0.5359094405699746,1.0,0,Pw00
1039,PG_00027,G_00027,SRB-9000004.001.Pw00_vs_DMSO,0.47307126185082965,0.12178616207420442,0.3984617154725757,0,Pw00
1041,PG_00028,G_00028,SRB-9000004.001.Pw00_vs_DMSO,-1.7943525734523615,0.5780205997890021,0.8521285115308653,0,Pw00
1043,PG_00029,G_00029,SRB-9000004.001.Pw00_vs_DMSO,0.5037952865991173,0.7320092528606028,1.0,0,Pw00
1045,PG_00030,G_00030,SRB-9000004.001.Pw00_vs_DMSO,2.118924753159649,0.3079699628713047,0.9734138602457348,0,Pw00
1047,PG_00031,G_00031,SRB-9000004.001.Pw00_vs_DMSO,-2.1126979717569725,0.2527226006400246,0.7076420537942689,0,Pw00
1049,PG_00032,G_00032,SRB-9000004.001.Pw00_vs_DMSO,-1.5957093621621845,0.5135965869445974,1.0,0,Pw00
1051,PG_00033,G_00033,SRB-9000004.001.Pw00_vs_DMSO,-1.0625561518714892,0.01732635955294193,0.07775855650834672,1,Pw00
1053,PG_00034,G_00034,SRB-9000004.001.Pw00_vs_DMSO,-0.39435832682389926,0.9218122164179683,1.0,0,Pw00
1055,PG_00035,G_00035,SRB-9000004.001.Pw00_vs_DMSO,2.039697731304271,0.6784433292831383,0.7284818662591196,0,Pw00
1057,PG_00036,G_00036,SRB-9000004.001.Pw00_vs_DMSO,1.2411474215068368,0.35421387178065755,0.6523788371471846,0,Pw00
1059,PG_00037,G_00037,SRB-9000004.001.Pw00_vs_DMSO,0.794500930107527,0.3883814541989828,1.0,0,Pw00
1061,PG_00038,G_00038,SRB-9000004.001.Pw00_vs_DMSO,0.191641493878683,0.8384393691618386,1.0,0,Pw00
1063,PG_00039,G_00039,SRB-9000004.001.Pw00_vs_DMSO,0.39224813193682095,0.5736016994471548,1.0,0,Pw00
1065,PG_00040,G_00040,SRB-9000004.001.Pw00_vs_DMSO,-0.07309241417317319,0.9678897712214874,1.0,0,Pw00
1067,PG_00041,G_00041,SRB-9000004.001.Pw00_vs_DMSO,0.006399311730131956,0.43827726046007087,1.0,0,Pw00
1069,PG_00042,G_00042,SRB-9000004.001.Pw00_vs_DMSO,-2.525280749501352,0.6981267364928211,1.0,0,Pw00
1071,PG_00043,G_00043,SRB-9000004.001.Pw00_vs_DMSO,-0.1778413728346737,0.19071958136721057,0.3850838000696504,0,Pw00
1073,PG_00044,G_00044,SRB-9000004.001.Pw00_vs_DMSO,0.2268924380197236,0.8201115276495955,1.0,0,Pw00
1075,PG_00045,G_00045,SRB-9000004.001.Pw00_vs_DMSO,0.8929099870203413,0.7673043293689572,1.0,0,Pw00
1077,PG_00046,G_00046,SRB-9000004.001.Pw00_vs_DMSO,0.6676367067272115,0.5556475728490439,1.0,0,Pw00
1079,PG_00047,G_00047,SRB-9000004.001.Pw00_vs_DMSO,-1.4641217233110053,0.9923317951418884,1.0,0,Pw00
1081,PG_00048,G_00048,SRB-9000004.001.Pw00_vs_DMSO,0.5100441753652967,0.691220173751742,1.0,0,Pw00
1083,PG_00049,G_00049,SRB-9000004.001.Pw00_vs_DMSO,0.9646075371642822,0.5653060268558537,1.0,0,Pw00
1085,PG_00050,G_00050,SRB-9000004.001.Pw00_vs_DMSO,-0.13908905708417874,0.9709169853551418,1.0,0,Pw00
1087,PG_00051,G_00051,SRB-9000004.001.Pw00_vs_DMSO,0.1580081256716152,0.6032044420196832,0.8900003012579006,0,Pw00
1089,PG_00052,G_00052,SRB-9000004.001.Pw00_vs_DMSO,0.3697013389549122,0.5605858778333519,1.0,0,Pw00
1091,PG_00053,G_00053,SRB-9000004.001.Pw00_vs_DMSO,-0.439275410728446,0.7250090149255092,1.0,0,Pw00
1093,PG_00054,G_00054,SRB-9000004.001.Pw00_vs_DMSO,-0.6716237790932488,0.8356589314239055,1.0,0,Pw00
1095,PG_00055,G_00055,SRB-9000004.001.Pw00_vs_DMSO,-1.995428574605585,0.8413817098459626,1.0,0,Pw00
1097,PG_00056,G_00056,SRB-9000004.001.Pw00_vs_DMSO,2.366463977758226,0.8276684239476635,1.0,0,Pw00
1099,PG_00057,G_00057,SRB-9000004.001.Pw00_vs_DMSO,2.819075576137254,0.686311984764722,1.0,0,Pw00
1101,PG_00058,G_00058,SRB-9000004.001.Pw00_vs_DMSO,-1.2268244272718758,0.41345906227382145,1.0,0,Pw00
1103,PG_00059,G_00059,SRB-9000004.001.Pw00_vs_DMSO,0.9312212857751507,0.1672341717466717,0.7634342917715066,0,Pw00
1105,PG_00000,G_00000,SRB-9000004.001.Pw01_vs_DMSO,-0.10389720972347441,0.8950180405422532,1.0,0,Pw01
1107,PG_00001,G_00001,SRB-9000004.001.Pw01_vs_DMSO,-0.400842100020777,0.6774376839498515,1.0,0,Pw01
1109,PG_00002,G_00002,SRB-9000004.001.Pw01_vs_DMSO,-0.5477067180345558,0.1929388193508507,0.4774428870690629,0,Pw01
1111,PG_00003,G_00003,SRB-9000004.001.Pw01_vs_DMSO,1.28436252453501,0.5172876759590513,0.9414421145501616,0,Pw01
1113,PG_00004,G_00004,SRB-9000004.001.Pw01_vs_DMSO,-0.19812482238982218,0.34627884197077724,1.0,0,Pw01
1115,PG_00005,G_00005,SRB-9000004.001.Pw01_vs_DMSO,0.12311959005000007,0.8552886575119687,1.0,0,Pw01
1117,PG_00006,G_00006,SRB-9000004.001.Pw01_vs_DMSO,0.4532055678227336,0.4860966467748122,1.0,0,Pw01
1119,PG_00007,G_00007,SRB-9000004.001.Pw01_vs_DMSO,-0.16828455291167888,0.2170224107426237,0.45380404759836374,0,Pw01
1121,PG_00008,G_00008,SRB-9000004.001.Pw01_vs_DMSO,-1.2140789514395534,0.2843999294372825,0.7114663664022057,0,Pw01
1123,PG_00009,G_00009,SRB-9000004.001.Pw01_vs_DMSO,3.666175762011898,0.2499244962079836,0.4308283835713417,0,Pw01
1125,PG_00010,G_00010,SRB-9000004.001.Pw01_vs_DMSO,0.06280895794935137,0.0774627617575935,0.25836604618715037,0,Pw01
1127,PG_00011,G_00011,SRB-9000004.001.Pw01_vs_DMSO,-0.8908151893719667,0.7896342368128707,1.0,0,Pw01
1129,PG_00012,G_00012,SRB-9000004.001.Pw01_vs_DMSO,-0.09519386243188639,0.5248926340458614,1.0,0,Pw01
1131,PG_00013,G_00013,SRB-9000004.001.Pw01_vs_DMSO,-0.6907347811086196,0.24064675950592623,0.6182233257173781,0,Pw01
1133,PG_00014,G_00014,SRB-9000004.001.Pw01_vs_DMSO,1.5396534708858645,0.9144313596167413,1.0,0,Pw01
1135,PG_00015,G_00015,SRB-9000004.001.Pw01_vs_DMSO,-0.018040728988521597,0.7216488072354437,1.0,0,Pw01
1137,PG_00016,G_00016,SRB-9000004.001.Pw01_vs_DMSO,-1.2127908844448634,0.268552359168631,0.936151505139364,0,Pw01
1139,PG_00017,G_00017,SRB-9000004.001.Pw01_vs_DMSO,0.5145475541761637,0.8638957406125779,1.0,0,Pw01
1141,PG_00018,G_00018,SRB-9000004.001.Pw01_vs_DMSO,-2.3015921467868705,0.6032457373688298,1.0,0,Pw01
1143,PG_00019,G_00019,SRB-9000004.001.Pw01_vs_DMSO,-0.16806581694993764,0.34907457429388966,0.730924294697084,0,Pw01
1145,PG_00020,G_00020,SRB-9000004.001.Pw01_vs_DMSO,0.312631258294122,0.5226614765880739,0.9106586809494155,0,Pw01
1147,PG_00021,G_00021,SRB-9000004.001.Pw01_vs_DMSO,-0.24355830278863883,0.17495718815071873,0.34581167223736026,0,Pw01
1149,PG_00022,G_00022,SRB-9000004.001.Pw01_vs_DMSO,-2.466168521418922,0.02311644206239794,0.10760363910599526,1,Pw01
1151,PG_00023,G_00023,SRB-9000004.001.Pw01_vs_DMSO,-0.20468822653683394,0.6876734955444386,1.0,0,Pw01
1153,PG_00024,G_00024,SRB-9000004.001.Pw01_vs_DMSO,1.1604851189938035,0.3076029492182255,0.4373461592216503,0,Pw01
1155,PG_00025,G_00025,SRB-9000004.001.Pw01_vs_DMSO,0.52198556899234,0.6774922156673895,1.0,0,Pw01
1157,PG_00026,G_00026,SRB-9000004.001.Pw01_vs_DMSO,1.8610403984318116,0.6197486765837021,1.0,0,Pw01
1159,PG_00027,G_00027,SRB-9000004.001.Pw01_vs_DMSO,0.8813976429070765,0.9534760422465323,1.0,0,Pw01
1161,PG_00028,G_00028,SRB-9000004.001.Pw01_vs_DMSO,3.6455875948658383,0.9166336680321847,1.0,0,Pw01
1163,PG_00029,G_00029,SRB-9000004.001.Pw01_vs_DMSO,2.6139555307474787,0.4487416140044614,1.0,0,Pw01
1165,PG_00030,G_00030,SRB-9000004.001.Pw01_vs_DMSO,-0.6210053504616339,0.35484884479813483,0.7636665911414489,0,Pw01
1167,PG_00031,G_00031,SRB-9000004.001.Pw01_vs_DMSO,-0.6032296080939052,0.5730591618943706,1.0,0,Pw01
1169,PG_00032,G_00032,SRB-9000004.001.Pw01_vs_DMSO,0.3888168251627647,0.6986783749837011,1.0,0,Pw01
1171,PG_00033,G_00033,SRB-9000004.001.Pw01_vs_DMSO,1.4170517244451413,0.45266595165648094,1.0,0,Pw01
1173,PG_00034,G_00034,SRB-9000004.001.Pw01_vs_DMSO,2.7043891437284264,0.031223704196737537,0.10547373425005063,1,Pw01
1175,PG_00035,G_00035,SRB-9000004.001.Pw01_vs_DMSO,0.48165361323366174,0.9544289981665847,1.0,0,Pw01
1177,PG_00036,G_00036,SRB-9000004.001.Pw01_vs_DMSO,-0.2591434980726443,0.42078773389594254,0.7749736838859627,0,Pw01
1179,PG_00037,G_00037,SRB-9000004.001.Pw01_vs_DMSO,-1.6760961229841271,0.4474649217519178,0.9656628551986931,0,Pw01
1181,PG_00038,G_00038,SRB-9000004.001.Pw01_vs_DMSO,0.44291025677871465,0.0798611551445993,0.3546688652205531,0,Pw01
1183,PG_00039,G_00039,SRB-9000004.001.Pw01_vs_DMSO,0.451014462804609,0.48740125204718293,1.0,0,Pw01
1185,PG_00040,G_00040,SRB-9000004.001.Pw01_vs_DMSO,-0.9692213547308851,0.6001384111255686,1.0,0,Pw01
1187,PG_00041,G_00041,SRB-9000004.001.Pw01_vs_DMSO,-0.9019465505028341,0.6189359155811683,0.6852483808455861,0,Pw01
1189,PG_00042,G_00042,SRB-9000004.001.Pw01_vs_DMSO,1.480197898918936,0.8344225249176528,1.0,0,Pw01
1191,PG_00043,G_00043,SRB-9000004.001.Pw01_vs_DMSO,0.409092032104832,0.9067442105300715,1.0,0,Pw01
1193,PG_00044,G_00044,SRB-9000004.001.Pw01_vs_DMSO,-2.410209723241645,0.17661357595914032,0.19669755971619796,0,Pw01
1195,PG_00045,G_00045,SRB-9000004.001.Pw01_vs_DMSO,-0.6157476678163594,0.6263584195488976,1.0,0,Pw01
1197,PG_00046,G_00046,SRB-9000004.001.Pw01_vs_DMSO,0.13119412540714454,0.49929457172604375,0.8871332007432717,0,Pw01
1199,PG_00047,G_00047,SRB-9000004.001.Pw01_vs_DMSO,1.4170566692806474,0.8264869664417082,1.0,0,Pw01
1201,PG_00048,G_00048,SRB-9000004.001.Pw01_vs_DMSO,-0.7727403836517768,0.43289876349434114,0.6582155972875893,0,Pw01
1203,PG_00049,G_00049,SRB-9000004.001.Pw01_vs_DMSO,2.1184171432591707,0.3401315258691328,1.0,0,Pw01
1205,PG_00050,G_00050,SRB-9000004.001.Pw01_vs_DMSO,0.6723861424481137,0.8370982802215102,1.0,0,Pw01
1207,PG_00051,G_00051,SRB-9000004.001.Pw01_vs_DMSO,-0.9525708567010502,0.1554981533990304,0.36817820156845227,0,Pw01
1209,PG_00052,G_00052,SRB-9000004.001.Pw01_vs_DMSO,1.8771043975937103,0.46917983143161884,0.9087561344170473,0,Pw01
1211,PG_00053,G_00053,SRB-9000004.001.Pw01_vs_DMSO,-1.2951326853130418,0.33436535933083716,1.0,0,Pw01
1213,PG_00054,G_00054,SRB-9000004.001.Pw01_vs_DMSO,-1.7058522662536804,0.4106456734431624,1.0,0,Pw01
1215,PG_00055,G_00055,SRB-9000004.001.Pw01_vs_DMSO,0.3885883850459064,0.0597961202315119,0.1413060601519753,0,Pw01
1217,PG_00056,G_00056,SRB-9000004.001.Pw01_vs_DMSO,-0.18029194573891982,0.44787850159348924,1.0,0,Pw01
1219,PG_00057,G_00057,SRB-9000004.001.Pw01_vs_DMSO,1.0643441299564815,0.9939304960834638,1.0,0,Pw01
1221,PG_00058,G_00058,SRB-9000004.001.Pw01_vs_DMSO,1.3473629705473154,0.41275254834712727,1.0,0,Pw01
1223,PG_00059,G_00059,SRB-9000004.001.Pw01_vs_DMSO,2.576876805637016,0.9044679420535459,1.0,0,Pw01
1225,PG_00000,G_00000,SRB-9000005.001.Pw00_vs_DMSO,1.9331577136419842,0.09066739132212417,0.2725942475379359,0,Pw00
1227,PG_00001,G_00001,SRB-9000005.001.Pw00_vs_DMSO,1.1725830982544543,0.7635962809768935,1.0,0,Pw00
1229,PG_00002,G_00002,SRB-9000005.001.Pw00_vs_DMSO,-1.263842109008054,0.09645818066828994,0.19137939240262458,0,Pw00
1231,PG_00003,G_00003,SRB-9000005.001.Pw00_vs_DMSO,0.18037567507720853,0.3908485786660039,1.0,0,Pw00
1233,PG_00004,G_00004,SRB-9000005.001.Pw00_vs_DMSO,-1.5179990616443422,0.11366639484285926,0.1776983264874878,0,Pw00
1235,PG_00005,G_00005,SRB-9000005.001.Pw00_vs_DMSO,-0.3757225947904036,0.6556675047736263,1.0,0,Pw00
1237,PG_00006,G_00006,SRB-9000005.001.Pw00_vs_DMSO,-0.4303599158800348,0.8204075134334368,1.0,0,Pw00
1239,PG_00007,G_00007,SRB-9000005.001.Pw00_vs_DMSO,-0.6693647411998402,0.5101415514066879,1.0,0,Pw00
1241,PG_00008,G_00008,SRB-9000005.001.Pw00_vs_DMSO,-0.9060152090166409,0.4184921447896011,1.0,0,Pw00
1243,PG_00009,G_00009,SRB-9000005.001.Pw00_vs_DMSO,0.250584514457669,0.41856091579421667,1.0,0,Pw00
1245,PG_00010,G_00010,SRB-9000005.001.Pw00_vs_DMSO,0.6850672430081955,0.03340811790034985,0.16283197363531426,0,Pw00
1247,PG_00011,G_00011,SRB-9000005.001.Pw00_vs_DMSO,-1.3251003699866282,0.23757095294799122,0.5727054840150352,0,Pw00
1249,PG_00012,G_00012,SRB-9000005.001.Pw00_vs_DMSO,0.2758150994779084,0.40719636817871674,1.0,0,Pw00
1251,PG_00013,G_00013,SRB-9000005.001.Pw00_vs_DMSO,1.6605173119284964,0.8724445718978219,1.0,0,Pw00
1253,PG_00014,G_00014,SRB-9000005.001.Pw00_vs_DMSO,0.32324477880488417,0.662781809545786,1.0,0,Pw00
1255,PG_00015,G_00015,SRB-9000005.001.Pw00_vs_DMSO,0.9640209031748945,0.08137900421823738,0.1788750370650432,0,Pw00
1257,PG_00016,G_00016,SRB-9000005.001.Pw00_vs_DMSO,-0.5423489937128747,0.8014435772240428,1.0,0,Pw00
1259,PG_00017,G_00017,SRB-9000005.001.Pw00_vs_DMSO,-0.5127535871707606,0.9047259336014523,1.0,0,Pw00
